source,target,condition,significance,log2fc,level,n_cells_condition,n_cells_control,cell_line
HSD17B12,RP11-360L9.8,HSD17B12+ctrl,0.9959324299542764,-13.445434,No,323,24263,K562
HSD17B12,RILPL2,HSD17B12+ctrl,0.1891728914011475,0.37490273,No,323,24263,K562
HSD17B12,CDKN2C,HSD17B12+ctrl,0.0023919402532742,-0.26969707,No,323,24263,K562
SEC61B,PSMC1,SEC61B+ctrl,0.009168730411376,0.5827451,Yes,426,24263,K562
SEC61B,EXO1,SEC61B+ctrl,4.684879848086917e-06,0.59566164,Yes,426,24263,K562
SEC61B,SPAST,SEC61B+ctrl,0.0195574404938891,0.5904825,Yes,426,24263,K562
SEC61B,OXLD1,SEC61B+ctrl,4.360737628347992e-17,0.2564733,No,426,24263,K562
SEC61B,PIK3IP1,SEC61B+ctrl,0.94795261922331,0.047380447,No,426,24263,K562
SEC61B,RGS3,SEC61B+ctrl,0.8574239313865003,-18.166183,No,426,24263,K562
TARS,RP11-499F3.2,TARS+ctrl,0.0193564961569494,0.8835933,Yes,671,24263,K562
TARS,TOPBP1,TARS+ctrl,1.5355311890146454e-10,0.52760303,Yes,671,24263,K562
TARS,VAMP2,TARS+ctrl,4.5457280999825104e-12,0.5317786,Yes,671,24263,K562
TARS,AFF1,TARS+ctrl,0.4155711274451215,0.509387,No,671,24263,K562
TARS,AC007038.7,TARS+ctrl,0.7824294551427664,1.12819,No,671,24263,K562
TARS,RP11-227G15.8,TARS+ctrl,0.980838597418886,0.60427094,No,671,24263,K562
ASCC3,SKIL,ASCC3+ctrl,0.0363001422087866,0.676203,Yes,524,24263,K562
ASCC3,ATP5EP2,ASCC3+ctrl,1.8135588387567797e-23,-1.4344462,Yes,524,24263,K562
ASCC3,CPQ,ASCC3+ctrl,2.26649751179314e-09,-0.8666818,Yes,524,24263,K562
ASCC3,HPCAL1,ASCC3+ctrl,0.0360852798520291,0.31053126,No,524,24263,K562
ASCC3,AC104532.4,ASCC3+ctrl,0.936566407017747,1.1518111,No,524,24263,K562
ASCC3,CTD-2521M24.9,ASCC3+ctrl,0.8979551400599374,0.91703606,No,524,24263,K562
EIF2B2,QSER1,EIF2B2+ctrl,0.0029729485522164,0.64466965,Yes,508,24263,K562
EIF2B2,PCK2,EIF2B2+ctrl,3.661833861294418e-30,0.9134407,Yes,508,24263,K562
EIF2B2,HIST1H2AC,EIF2B2+ctrl,5.972737312877262e-34,-0.608635,Yes,508,24263,K562
EIF2B2,RP11-838N2.4,EIF2B2+ctrl,0.9947454084751718,0.9500408,No,508,24263,K562
EIF2B2,C10orf32,EIF2B2+ctrl,0.6831700952768456,0.29938555,No,508,24263,K562
EIF2B2,RP11-363D14.1,EIF2B2+ctrl,0.9748464724030812,1.0490904,No,508,24263,K562
SARS,PHF19,SARS+ctrl,9.809837508835187e-76,-0.7318865,Yes,392,24263,K562
SARS,PIF1,SARS+ctrl,8.919314013306068e-05,-0.61434245,Yes,392,24263,K562
SARS,TROAP,SARS+ctrl,3.1159397708096254e-12,-0.63751745,Yes,392,24263,K562
SARS,GNPTG,SARS+ctrl,0.207465316928644,0.62073374,No,392,24263,K562
SARS,PSMD14,SARS+ctrl,0.052587602394474,0.032473773,No,392,24263,K562
SARS,NXF1,SARS+ctrl,0.1441015038788081,0.031590223,No,392,24263,K562
ARHGAP22,RGS20,ARHGAP22+ctrl,8.420390054582058e-12,1.0040398,Yes,406,24263,K562
ARHGAP22,LTN1,ARHGAP22+ctrl,2.288625830263389e-06,0.7865962,Yes,406,24263,K562
ARHGAP22,DYNC1H1,ARHGAP22+ctrl,1.0428844092273267e-09,0.59550107,Yes,406,24263,K562
ARHGAP22,SLC25A35,ARHGAP22+ctrl,0.7326223291028697,1.0209622,No,406,24263,K562
ARHGAP22,MT2A,ARHGAP22+ctrl,0.180824431351991,-0.18104959,No,406,24263,K562
ARHGAP22,MLEC,ARHGAP22+ctrl,0.1018518471542539,0.06846791,No,406,24263,K562
TTI1,RNF8,TTI1+ctrl,2.1817532789101112e-18,0.5447657,Yes,435,24263,K562
TTI1,TRIM24,TTI1+ctrl,3.408239450897902e-17,0.7823123,Yes,435,24263,K562
TTI1,GSN,TTI1+ctrl,0.0005364710418637,1.0773828,Yes,435,24263,K562
TTI1,TTC32,TTI1+ctrl,0.059516746620235,0.400177,No,435,24263,K562
TTI1,ZNF789,TTI1+ctrl,0.1387368759242074,0.562912,No,435,24263,K562
TTI1,RP11-16E12.1,TTI1+ctrl,0.9228274831107404,1.5686932,No,435,24263,K562
HSPA5,SERPING1,HSPA5+ctrl,6.0538203098578076e-27,1.4770821,Yes,1002,24263,K562
HSPA5,S100A11,HSPA5+ctrl,8.392015794111856e-114,0.5101744,Yes,1002,24263,K562
HSPA5,HLA-E,HSPA5+ctrl,0.0018802350951668,0.76605916,Yes,1002,24263,K562
HSPA5,TSC22D4,HSPA5+ctrl,2.303750529927059e-09,0.4191599,No,1002,24263,K562
HSPA5,AC018878.3,HSPA5+ctrl,0.994699557653874,-13.266531,No,1002,24263,K562
HSPA5,GS1-166A23.1,HSPA5+ctrl,0.9233863265452128,2.8798475,No,1002,24263,K562
PSMD4,SMIM14,PSMD4+ctrl,0.0443323640823608,-0.69663405,Yes,488,24263,K562
PSMD4,EGLN3,PSMD4+ctrl,1.5697212602357895e-08,0.9025792,Yes,488,24263,K562
PSMD4,NPAT,PSMD4+ctrl,0.0377301786436243,0.5119071,Yes,488,24263,K562
PSMD4,AP000688.8,PSMD4+ctrl,0.9641812200630864,2.1968832,No,488,24263,K562
PSMD4,SIGLEC6,PSMD4+ctrl,0.9599509503684228,-0.39661503,No,488,24263,K562
PSMD4,EXOC3L2,PSMD4+ctrl,0.4430278967761974,-0.27352953,No,488,24263,K562
SRP72,SETX,SRP72+ctrl,5.94926244021634e-05,0.63160527,Yes,441,24263,K562
SRP72,LIMS1,SRP72+ctrl,9.81965389081809e-27,0.5180954,Yes,441,24263,K562
SRP72,TRIM38,SRP72+ctrl,0.0001374124555821,0.8882561,Yes,441,24263,K562
SRP72,TUBA1C,SRP72+ctrl,0.4872036007845243,0.017187476,No,441,24263,K562
SRP72,C3AR1,SRP72+ctrl,0.5411139990669409,1.0401325,No,441,24263,K562
SRP72,NOX5,SRP72+ctrl,0.4423883297886782,0.7685456,No,441,24263,K562
KCTD16,ARHGAP6,KCTD16+ctrl,6.629039589129143e-05,0.68982005,Yes,405,24263,K562
KCTD16,ARHGAP5,KCTD16+ctrl,2.3620221316506133e-07,0.6033281,Yes,405,24263,K562
KCTD16,CCDC69,KCTD16+ctrl,2.7323339702531688e-05,-0.640187,Yes,405,24263,K562
KCTD16,ZFP36L2,KCTD16+ctrl,0.1787990635542379,-0.07035208,No,405,24263,K562
KCTD16,CHST12,KCTD16+ctrl,0.8707906899194684,0.13589215,No,405,24263,K562
KCTD16,BACH2,KCTD16+ctrl,0.9862553470443356,0.49431515,No,405,24263,K562
SCYL1,PTGS1,SCYL1+ctrl,0.0245027924043456,1.1845565,Yes,1024,24263,K562
SCYL1,DST,SCYL1+ctrl,2.6136441617983075e-28,0.97536683,Yes,1024,24263,K562
SCYL1,RHCE,SCYL1+ctrl,8.14763163130104e-32,0.6048405,Yes,1024,24263,K562
SCYL1,TMEM60,SCYL1+ctrl,0.0902789835196228,-0.027580619,No,1024,24263,K562
SCYL1,TSPAN33,SCYL1+ctrl,0.9875031240434732,-14.384581,No,1024,24263,K562
SCYL1,FCGRT,SCYL1+ctrl,1.388579627494189e-05,0.27251005,No,1024,24263,K562
SRP68,SEPT5,SRP68+ctrl,3.1457250040691074e-05,-0.6419389,Yes,583,24263,K562
SRP68,CCRL2,SRP68+ctrl,0.0254053036568542,1.0890279,Yes,583,24263,K562
SRP68,ZNF292,SRP68+ctrl,2.199032029441356e-11,0.8227576,Yes,583,24263,K562
SRP68,APOBEC3D,SRP68+ctrl,0.8725127920147289,-1.1706495,No,583,24263,K562
SRP68,RP3-465N24.6,SRP68+ctrl,0.9079804264050854,-0.1503129,No,583,24263,K562
SRP68,RP11-2H8.2,SRP68+ctrl,0.9932049838752168,-14.138145,No,583,24263,K562
EIF2S1,IL2RB,EIF2S1+ctrl,0.0161464674406489,2.9138603,Yes,415,24263,K562
EIF2S1,TIPARP,EIF2S1+ctrl,0.028055505617055,1.5297551,Yes,415,24263,K562
EIF2S1,NRIP1,EIF2S1+ctrl,0.0008068111925656,0.7464509,Yes,415,24263,K562
EIF2S1,SOBP,EIF2S1+ctrl,0.9953980034106332,-13.340736,No,415,24263,K562
EIF2S1,RP11-3D4.3,EIF2S1+ctrl,0.8359468720400854,3.3980923,No,415,24263,K562
EIF2S1,KCNJ13,EIF2S1+ctrl,0.9976989921368292,-12.710388,No,415,24263,K562
TIMM44,EP400,TIMM44+ctrl,0.0460791381096713,0.5827291,Yes,487,24263,K562
TIMM44,ZC3H7A,TIMM44+ctrl,0.0301694800782866,0.5463867,Yes,487,24263,K562
TIMM44,SLC27A2,TIMM44+ctrl,3.525449557872587e-05,0.8770205,Yes,487,24263,K562
TIMM44,TTC18,TIMM44+ctrl,0.6180840137445593,1.505094,No,487,24263,K562
TIMM44,PARP11,TIMM44+ctrl,0.6712945682182038,1.8375287,No,487,24263,K562
TIMM44,C17orf64,TIMM44+ctrl,0.9813341322497748,-15.189164,No,487,24263,K562
PTDSS1,ARHGAP11A,PTDSS1+ctrl,3.10851694212778e-06,0.57718456,Yes,449,24263,K562
PTDSS1,PITPNB,PTDSS1+ctrl,4.647987117089632e-14,1.1004149,Yes,449,24263,K562
PTDSS1,KIAA0922,PTDSS1+ctrl,1.2040043828645538e-05,0.79595876,Yes,449,24263,K562
PTDSS1,KIAA1432,PTDSS1+ctrl,0.8199987652552265,0.8837309,No,449,24263,K562
PTDSS1,RNF19A,PTDSS1+ctrl,0.3809426451129482,0.5617211,No,449,24263,K562
PTDSS1,ZNF341,PTDSS1+ctrl,0.7581366688042723,0.90560913,No,449,24263,K562
HYOU1,LTN1,HYOU1+ctrl,1.287622469216022e-05,0.6962986,Yes,432,24263,K562
HYOU1,POLR2J3,HYOU1+ctrl,0.0075929345001177,0.5029416,Yes,432,24263,K562
HYOU1,TOPBP1,HYOU1+ctrl,1.080205272568076e-07,0.5163802,Yes,432,24263,K562
HYOU1,RP11-445H22.3,HYOU1+ctrl,0.9812268603430724,-15.504115,No,432,24263,K562
HYOU1,OBSCN,HYOU1+ctrl,0.3860087108075082,0.98264027,No,432,24263,K562
HYOU1,PLA2G15,HYOU1+ctrl,0.6319353903412777,0.46736526,No,432,24263,K562
DDOST,TRPM4,DDOST+ctrl,0.0084755964032129,0.7758992,Yes,318,24263,K562
DDOST,PHF21A,DDOST+ctrl,0.0386524509200678,0.73142314,Yes,318,24263,K562
DDOST,TNFRSF10B,DDOST+ctrl,0.0185382558800582,-0.77961063,Yes,318,24263,K562
DDOST,C9orf64,DDOST+ctrl,0.798182870681956,0.34283113,No,318,24263,K562
DDOST,RP11-573D15.2,DDOST+ctrl,0.95041479677543,0.83779097,No,318,24263,K562
DDOST,ACRV1,DDOST+ctrl,0.997981805933,-12.506474,No,318,24263,K562
SLC35B1,ARHGAP6,SLC35B1+ctrl,4.487962140983792e-05,0.6290097,Yes,523,24263,K562
SLC35B1,TFPI,SLC35B1+ctrl,0.0014643022104766,0.81383085,Yes,523,24263,K562
SLC35B1,PPM1N,SLC35B1+ctrl,1.4206634427357137e-12,0.6715697,Yes,523,24263,K562
SLC35B1,ZXDA,SLC35B1+ctrl,0.960725140399474,-0.2325325,No,523,24263,K562
SLC35B1,ROBO1,SLC35B1+ctrl,0.9922676455631256,-14.036538,No,523,24263,K562
SLC35B1,SERPINF2,SLC35B1+ctrl,0.971148731125036,0.89676666,No,523,24263,K562
TMED10,TXNIP,TMED10+ctrl,4.662561302382588e-37,0.868541,Yes,534,24263,K562
TMED10,SEC23IP,TMED10+ctrl,0.0062521287149846,0.64919186,Yes,534,24263,K562
TMED10,PELO,TMED10+ctrl,9.050169894269113e-15,0.60360396,Yes,534,24263,K562
TMED10,RP11-242O24.5,TMED10+ctrl,0.9577579251410996,2.7871027,No,534,24263,K562
TMED10,IL2RB,TMED10+ctrl,0.9835879450627434,0.09656429,No,534,24263,K562
TMED10,DNMBP,TMED10+ctrl,0.8183728994080111,-0.6794243,No,534,24263,K562
CCND3,PIK3R3,CCND3+ctrl,0.0032280822003857,1.0026736,Yes,310,24263,K562
CCND3,NTRK1,CCND3+ctrl,0.0024429145710435,1.0262208,Yes,310,24263,K562
CCND3,SNHG7,CCND3+ctrl,5.1338927065648136e-14,-0.7564686,Yes,310,24263,K562
CCND3,RP11-15E18.1,CCND3+ctrl,0.9681209228862936,-16.079056,No,310,24263,K562
CCND3,CENPF,CCND3+ctrl,0.0226137324319449,0.14424834,No,310,24263,K562
CCND3,RP1-274L7.1,CCND3+ctrl,0.9940211377767048,-14.097942,No,310,24263,K562
UFM1,SPEN,UFM1+ctrl,1.1850794153998754e-18,0.72273445,Yes,591,24263,K562
UFM1,DSC2,UFM1+ctrl,0.0030624487770855,0.65339303,Yes,591,24263,K562
UFM1,LINC00938,UFM1+ctrl,3.684349314604516e-05,-0.5236933,Yes,591,24263,K562
UFM1,CDCA3,UFM1+ctrl,0.938900801087178,0.035155773,No,591,24263,K562
UFM1,FOXO6,UFM1+ctrl,0.9960137993463458,-0.1188612,No,591,24263,K562
UFM1,WDR72,UFM1+ctrl,0.8704438369845018,1.0547218,No,591,24263,K562
COPB1,RILPL2,COPB1+ctrl,0.0309728892340884,0.5299152,Yes,185,24263,K562
COPB1,PDRG1,COPB1+ctrl,3.8062823933350985e-14,-1.0882838,Yes,185,24263,K562
COPB1,SSBP2,COPB1+ctrl,0.0005832363363867,-0.72406054,Yes,185,24263,K562
COPB1,FGF11,COPB1+ctrl,0.9735771754389816,0.106971264,No,185,24263,K562
COPB1,ANKRD33,COPB1+ctrl,0.993825960458818,-14.425918,No,185,24263,K562
COPB1,CTD-2020K17.1,COPB1+ctrl,0.5600783719643181,1.9201031,No,185,24263,K562
CHERP,IL18R1,CHERP+ctrl,0.0022233281017465,1.5187292,Yes,404,24263,K562
CHERP,CD46,CHERP+ctrl,2.370976026450598e-16,0.67934597,Yes,404,24263,K562
CHERP,IFT27,CHERP+ctrl,0.0001547659108643,0.5079304,Yes,404,24263,K562
CHERP,RP11-666A20.4,CHERP+ctrl,0.9931876315936232,-13.82875,No,404,24263,K562
CHERP,LINC01031,CHERP+ctrl,0.9931876315936232,-14.305567,No,404,24263,K562
CHERP,PAK1IP1,CHERP+ctrl,5.588838452150124e-30,0.48482418,No,404,24263,K562
AARS,RASGRP2,AARS+ctrl,0.0114346092326941,0.7268609,Yes,360,24263,K562
AARS,IDS,AARS+ctrl,0.000401179844307,1.5278473,Yes,360,24263,K562
AARS,ZFHX3,AARS+ctrl,0.0214040380442967,1.7170162,Yes,360,24263,K562
AARS,RP11-360L9.8,AARS+ctrl,0.995709002251026,-13.445434,No,360,24263,K562
AARS,GCKR,AARS+ctrl,0.9935635421598528,-14.150882,No,360,24263,K562
AARS,MED13,AARS+ctrl,0.7510798987730561,0.23298693,No,360,24263,K562
SRPRB,NOSTRIN,SRPRB+ctrl,0.0473650439943262,0.50216746,Yes,596,24263,K562
SRPRB,GRN,SRPRB+ctrl,4.2327186272823035e-13,-0.52267766,Yes,596,24263,K562
SRPRB,HIST1H1D,SRPRB+ctrl,1.4863507165919717e-17,1.0453169,Yes,596,24263,K562
SRPRB,ANKRD10,SRPRB+ctrl,0.0385379400467493,0.14709985,No,596,24263,K562
SRPRB,USP34,SRPRB+ctrl,0.0020118713310596,0.37706435,No,596,24263,K562
SRPRB,RP11-181G12.2,SRPRB+ctrl,0.9519485745392892,-16.498974,No,596,24263,K562
FECH,GALNT7,FECH+ctrl,2.8993015253570014e-07,0.63642704,Yes,570,24263,K562
FECH,ATAD2B,FECH+ctrl,0.0023375604029696,0.63643646,Yes,570,24263,K562
FECH,RSAD2,FECH+ctrl,0.0469617320384684,0.7499926,Yes,570,24263,K562
FECH,AC005540.3,FECH+ctrl,0.9879032585028548,-14.347846,No,570,24263,K562
FECH,RP11-157D23.2,FECH+ctrl,0.9744658162474984,-15.842548,No,570,24263,K562
FECH,HERPUD1,FECH+ctrl,0.6780559185308106,-0.06098236,No,570,24263,K562
PPWD1,CTBS,PPWD1+ctrl,0.0161242776296387,0.7870164,Yes,190,24263,K562
PPWD1,CENPC,PPWD1+ctrl,0.0336331055492726,0.55638134,Yes,190,24263,K562
PPWD1,NAV1,PPWD1+ctrl,0.0479870226183222,0.8826966,Yes,190,24263,K562
PPWD1,RP11-95O2.5,PPWD1+ctrl,0.9984359162505918,-12.205359,No,190,24263,K562
PPWD1,PPP1R16B,PPWD1+ctrl,0.7627557759041339,0.3734393,No,190,24263,K562
PPWD1,SMCO1,PPWD1+ctrl,0.840108214395197,3.3027306,No,190,24263,K562
DHDDS,BIRC5,DHDDS+ctrl,6.406973967320731e-19,-0.5463114,Yes,399,24263,K562
DHDDS,HM13,DHDDS+ctrl,3.727469363658092e-19,0.5820242,Yes,399,24263,K562
DHDDS,ATF7IP2,DHDDS+ctrl,2.7174427832233907e-31,0.56550634,Yes,399,24263,K562
DHDDS,RP11-304M2.5,DHDDS+ctrl,0.9449351749007368,3.2977962,No,399,24263,K562
DHDDS,CLDN11,DHDDS+ctrl,0.9132788789565578,-17.554115,No,399,24263,K562
DHDDS,CTC-550B14.7,DHDDS+ctrl,0.9755478809469416,0.3875389,No,399,24263,K562
COPZ1,WDR3,COPZ1+ctrl,0.0035971111400369,0.54970205,Yes,220,24263,K562
COPZ1,PHLDA2,COPZ1+ctrl,2.538307505800137e-07,0.7959419,Yes,220,24263,K562
COPZ1,VIMP,COPZ1+ctrl,3.9981474241551655e-10,-0.53212506,Yes,220,24263,K562
COPZ1,LINC00862,COPZ1+ctrl,0.989908208696652,-15.265515,No,220,24263,K562
COPZ1,STARD9,COPZ1+ctrl,0.9550987662865288,0.43240643,No,220,24263,K562
COPZ1,P4HB,COPZ1+ctrl,0.9258044607968704,0.0044346154,No,220,24263,K562
EIF2B3,KCNQ1OT1,EIF2B3+ctrl,0.0079991743828928,0.7756511,Yes,346,24263,K562
EIF2B3,BOLA3,EIF2B3+ctrl,2.6446471480778945e-58,-0.6739351,Yes,346,24263,K562
EIF2B3,S100A11,EIF2B3+ctrl,6.670071613680032e-97,0.6466433,Yes,346,24263,K562
EIF2B3,KIAA1586,EIF2B3+ctrl,0.1488439824759892,0.12168288,No,346,24263,K562
EIF2B3,LINC01137,EIF2B3+ctrl,0.9441262107865032,2.5235138,No,346,24263,K562
EIF2B3,H1FX,EIF2B3+ctrl,0.0085895570408749,-0.1808418,No,346,24263,K562
SEC61G,QSER1,SEC61G+ctrl,0.0028995237052998,0.5688157,Yes,530,24263,K562
SEC61G,ANKRD11,SEC61G+ctrl,2.3129466234463105e-15,0.52550894,Yes,530,24263,K562
SEC61G,LTB,SEC61G+ctrl,0.0375475414903813,0.878983,Yes,530,24263,K562
SEC61G,TAP1,SEC61G+ctrl,0.9791450440547592,0.47063828,No,530,24263,K562
SEC61G,RP11-322J23.1,SEC61G+ctrl,0.9948114022084164,-13.815352,No,530,24263,K562
SEC61G,MTPN,SEC61G+ctrl,1.7681565509671431e-10,0.28498596,No,530,24263,K562
DNAJC19,PAXBP1,DNAJC19+ctrl,1.0191508571947613e-05,0.5538869,Yes,446,24263,K562
DNAJC19,LST1,DNAJC19+ctrl,6.378617881826522e-22,1.9242858,Yes,446,24263,K562
DNAJC19,TLK2,DNAJC19+ctrl,0.0044190334632099,0.64387393,Yes,446,24263,K562
DNAJC19,HIST1H2BC,DNAJC19+ctrl,0.0010424332570069,-0.26266766,No,446,24263,K562
DNAJC19,PDE3B,DNAJC19+ctrl,0.9495946775311198,0.4374566,No,446,24263,K562
DNAJC19,ANPEP,DNAJC19+ctrl,0.6801777200215777,1.8096409,No,446,24263,K562
XRN1,EIF3A,XRN1+ctrl,1.6211778324735987e-69,0.51686037,Yes,621,24263,K562
XRN1,MBNL1,XRN1+ctrl,2.125581989081467e-13,0.56437075,Yes,621,24263,K562
XRN1,NFE2L3,XRN1+ctrl,9.451543925450149e-08,1.0116982,Yes,621,24263,K562
XRN1,RP11-390B4.5,XRN1+ctrl,0.9783904934242448,-0.105185986,No,621,24263,K562
XRN1,EPS15,XRN1+ctrl,0.0001288355723638,0.33193946,No,621,24263,K562
XRN1,STK17B,XRN1+ctrl,0.943678325591035,0.043222427,No,621,24263,K562
CARS,NAV2,CARS+ctrl,0.0237086393255226,3.2427814,Yes,429,24263,K562
CARS,S100A10,CARS+ctrl,3.912935694826797e-17,-0.7139498,Yes,429,24263,K562
CARS,WARS,CARS+ctrl,1.2697499898087482e-77,1.0699662,Yes,429,24263,K562
CARS,KIAA1731,CARS+ctrl,0.4850355601016506,0.20562029,No,429,24263,K562
CARS,CHD3,CARS+ctrl,0.1949567795928243,0.5397805,No,429,24263,K562
CARS,CMTM6,CARS+ctrl,0.0001355456388038,0.07109159,No,429,24263,K562
TMED2,YTHDF2,TMED2+ctrl,5.030420716744826e-41,0.54140645,Yes,450,24263,K562
TMED2,ATXN7L3B,TMED2+ctrl,2.2436535364899656e-15,0.6198163,Yes,450,24263,K562
TMED2,RGS20,TMED2+ctrl,0.0018426605293112,0.50367093,Yes,450,24263,K562
TMED2,PLB1,TMED2+ctrl,0.9856344930739496,-14.852318,No,450,24263,K562
TMED2,EIF4B,TMED2+ctrl,0.0009140195665316,0.10900428,No,450,24263,K562
TMED2,TMEM60,TMED2+ctrl,0.6861592883923442,-0.011766672,No,450,24263,K562
P4HB,UHMK1,P4HB+ctrl,2.595045940465276e-06,0.514061,Yes,471,24263,K562
P4HB,ZCCHC11,P4HB+ctrl,1.004058331837334e-11,0.51266277,Yes,471,24263,K562
P4HB,QSER1,P4HB+ctrl,1.947321958559343e-11,0.9028894,Yes,471,24263,K562
P4HB,THBS1,P4HB+ctrl,0.1878275148172846,1.303762,No,471,24263,K562
P4HB,RP11-430H10.1,P4HB+ctrl,0.9486155526569834,-16.682663,No,471,24263,K562
P4HB,CELF6,P4HB+ctrl,0.9669537275830772,-16.012787,No,471,24263,K562
SPCS3,LAMP2,SPCS3+ctrl,0.0026540404129027,0.58809114,Yes,536,24263,K562
SPCS3,CFH,SPCS3+ctrl,0.0491295386062425,1.1773028,Yes,536,24263,K562
SPCS3,PCF11,SPCS3+ctrl,1.2927367734991206e-08,0.7653457,Yes,536,24263,K562
SPCS3,ERP29,SPCS3+ctrl,5.627424933856338e-58,0.19188416,No,536,24263,K562
SPCS3,GPR146,SPCS3+ctrl,0.092377633122702,0.96154857,No,536,24263,K562
SPCS3,TGOLN2,SPCS3+ctrl,4.3725082145085483e-08,0.48017263,No,536,24263,K562
SPCS2,PIK3R1,SPCS2+ctrl,0.0133593394836022,0.76799774,Yes,497,24263,K562
SPCS2,GATA2,SPCS2+ctrl,5.44754058733929e-09,-0.52133,Yes,497,24263,K562
SPCS2,CDT1,SPCS2+ctrl,7.030031707035413e-15,-0.5737259,Yes,497,24263,K562
SPCS2,CTC-308K20.1,SPCS2+ctrl,0.8500580481101734,-18.113209,No,497,24263,K562
SPCS2,RAD51AP1,SPCS2+ctrl,0.3934813083039998,0.13244331,No,497,24263,K562
SPCS2,ROCK1,SPCS2+ctrl,9.741749407605457e-07,0.4118954,No,497,24263,K562
