source,target,condition,significance,log2fc,level,n_cells_condition,n_cells_control,cell_line
MAPK1,ANXA5,MAPK1+ctrl,0.140994597816728,0.10949409,No,279,7353,K562
MAPK1,HOGA1,ctrl+MAPK1,0.9964231619237732,-12.675711,No,381,7353,K562
MAPK1,RP11-345P4.7,ctrl+MAPK1,0.9892697732919298,-14.844124,No,381,7353,K562
C19orf26,SAT2,ctrl+C19orf26,0.0302801116666984,0.62565947,Yes,270,7353,K562
C19orf26,FAM46C,C19orf26+ctrl,0.0360018241092725,1.0927031,Yes,480,7353,K562
C19orf26,ADD3,C19orf26+ctrl,0.0111977371787882,0.5217874,Yes,480,7353,K562
C19orf26,H1FNT,C19orf26+ctrl,1.0,0.0,No,480,7353,K562
C19orf26,ATP10D,C19orf26+ctrl,0.989303996354331,-0.28838444,No,480,7353,K562
C19orf26,ARL6IP1,ctrl+C19orf26,0.4837722477091641,0.06951535,No,270,7353,K562
IRF1,LST1,IRF1+ctrl,0.0372741442635758,-0.7764571,Yes,331,7353,K562
IRF1,PIM2,IRF1+ctrl,6.124626338161688e-10,-0.61995655,Yes,331,7353,K562
IRF1,AFMID,IRF1+ctrl,0.0001653268271854,-0.56428134,Yes,331,7353,K562
IRF1,TCAF2,IRF1+ctrl,0.7596700721934364,1.4143806,No,331,7353,K562
IRF1,RP1-102K2.6,IRF1+ctrl,1.0,0.0,No,331,7353,K562
IRF1,FZD6,IRF1+ctrl,1.0,0.0,No,331,7353,K562
IKZF3,AVP,ctrl+IKZF3,9.12147476853743e-06,1.5213633,Yes,209,7353,K562
IKZF3,BST2,IKZF3+ctrl,1.3988436499190867e-10,1.5330921,Yes,374,7353,K562
IKZF3,MYC,ctrl+IKZF3,5.0846587240177416e-20,-1.1627977,Yes,209,7353,K562
IKZF3,EMP3,ctrl+IKZF3,0.6047830773357642,-0.0072179325,No,209,7353,K562
IKZF3,HCN1,IKZF3+ctrl,1.0,0.0,No,374,7353,K562
IKZF3,GPR157,IKZF3+ctrl,0.7250229555984258,-0.6256914,No,374,7353,K562
HOXB9,FABP5,ctrl+HOXB9,6.380148347402246e-13,-0.6836159,Yes,256,7353,K562
HOXB9,SAT2,ctrl+HOXB9,0.0010966320255159,0.9909594,Yes,256,7353,K562
HOXB9,NCKAP1L,ctrl+HOXB9,0.015311306289978,0.65263,Yes,256,7353,K562
HOXB9,ZNF677,HOXB9+ctrl,0.9354873529891382,3.0240717,No,356,7353,K562
HOXB9,LPAR2,HOXB9+ctrl,0.81458614487784,0.47816515,No,356,7353,K562
HOXB9,AC145110.1,ctrl+HOXB9,0.9822658022216052,-15.389612,No,256,7353,K562
HOXC13,AIM1,ctrl+HOXC13,0.0001659585165797,1.6780868,Yes,192,7353,K562
HOXC13,NUCB2,ctrl+HOXC13,0.0027888686242071,-0.837338,Yes,192,7353,K562
HOXC13,CBL,ctrl+HOXC13,0.001312863252844,0.838663,Yes,192,7353,K562
HOXC13,GIPC2,ctrl+HOXC13,0.994858526404004,-14.155044,No,192,7353,K562
HOXC13,PRKAG2-AS1,HOXC13+ctrl,0.9520223626919964,-17.505264,No,151,7353,K562
HOXC13,SSTR3,ctrl+HOXC13,1.0,0.0,No,192,7353,K562
CKS1B,HIST1H2AC,CKS1B+ctrl,5.617567305978292e-11,0.68812203,Yes,189,7353,K562
CKS1B,ZC3HAV1,CKS1B+ctrl,7.386489905486004e-10,0.55335116,Yes,189,7353,K562
CKS1B,ZEB2,CKS1B+ctrl,0.0253242078986362,0.5476192,Yes,189,7353,K562
CKS1B,THBS1,CKS1B+ctrl,0.8629220570634478,2.1609306,No,189,7353,K562
CKS1B,HIPK1-AS1,CKS1B+ctrl,0.916775107896042,0.9134264,No,189,7353,K562
CKS1B,SH3RF2,CKS1B+ctrl,1.0,0.0,No,189,7353,K562
CLDN6,CD37,CLDN6+ctrl,0.007120443273337,0.98056674,Yes,281,7353,K562
CLDN6,UNC5B,CLDN6+ctrl,3.504490087667825e-12,3.9746966,Yes,281,7353,K562
CLDN6,NUMB,ctrl+CLDN6,0.0090737518910327,0.7689729,Yes,263,7353,K562
CLDN6,CARMN,CLDN6+ctrl,0.8514481917916286,3.6652904,No,281,7353,K562
CLDN6,RIMBP3C,ctrl+CLDN6,0.9343160718662024,2.172101,No,263,7353,K562
CLDN6,XX-FW83563B9.5,CLDN6+ctrl,0.918445328342932,-0.33651257,No,281,7353,K562
FOXA3,PHLDA2,FOXA3+ctrl,0.001449721206868,-0.5902188,Yes,409,7353,K562
FOXA3,LRP10,FOXA3+ctrl,0.0022096381879542,0.72895503,Yes,409,7353,K562
FOXA3,LST1,FOXA3+ctrl,0.006993383240327,-1.0911233,Yes,409,7353,K562
FOXA3,CST9L,FOXA3+ctrl,1.0,0.0,No,409,7353,K562
FOXA3,RP11-76E17.2,FOXA3+ctrl,0.9852851821352296,0.06746197,No,409,7353,K562
FOXA3,VASH1,FOXA3+ctrl,0.9123264557527464,0.43402004,No,409,7353,K562
SAMD1,FAM19A2,ctrl+SAMD1,0.0021900929023466,-1.6479414,Yes,178,7353,K562
SAMD1,AC006262.5,ctrl+SAMD1,7.894645186235862e-11,1.5997834,Yes,178,7353,K562
SAMD1,HHEX,ctrl+SAMD1,1.878228076205001e-09,-0.6169335,Yes,178,7353,K562
SAMD1,CTB-49A3.5,ctrl+SAMD1,1.0,0.0,No,178,7353,K562
SAMD1,RP11-1085N6.3,ctrl+SAMD1,1.0,0.0,No,178,7353,K562
SAMD1,TPH2,ctrl+SAMD1,1.0,0.0,No,178,7353,K562
COL1A1,APOL6,COL1A1+ctrl,0.0023240983574287,3.2109532,Yes,257,7353,K562
COL1A1,C10orf11,COL1A1+ctrl,4.159778875479862e-05,0.8196769,Yes,257,7353,K562
COL1A1,KCNH2,COL1A1+ctrl,6.951416971455493e-18,-0.567795,Yes,257,7353,K562
COL1A1,SOCS3,COL1A1+ctrl,0.7135565159386592,-0.3977766,No,257,7353,K562
COL1A1,SPANXN5,COL1A1+ctrl,1.0,0.0,No,257,7353,K562
COL1A1,AC139099.6,COL1A1+ctrl,1.0,0.0,No,257,7353,K562
FOXF1,ID3,ctrl+FOXF1,0.0370109632534672,0.7513013,Yes,267,7353,K562
FOXF1,FOXF1,FOXF1+ctrl,1.696635732230968e-08,23.408804,Yes,448,7353,K562
FOXF1,ALAS2,FOXF1+ctrl,6.657174504826465e-09,0.9448551,Yes,448,7353,K562
FOXF1,MCC,ctrl+FOXF1,0.9337111931734444,-17.566761,No,267,7353,K562
FOXF1,ATP8A1,ctrl+FOXF1,1.0,0.0,No,267,7353,K562
FOXF1,C1orf162,FOXF1+ctrl,0.9504990923389112,0.5687294,No,448,7353,K562
ZBTB1,DCAF13,ctrl+ZBTB1,9.16792362925694e-05,-0.5470079,Yes,287,7353,K562
ZBTB1,RABGAP1L,ctrl+ZBTB1,0.0367509941749925,0.7613964,Yes,287,7353,K562
ZBTB1,FEZ1,ZBTB1+ctrl,0.0188412727165983,0.78996754,Yes,315,7353,K562
ZBTB1,CD24,ctrl+ZBTB1,0.995810028286278,-0.054151535,No,287,7353,K562
ZBTB1,IGHEP2,ctrl+ZBTB1,0.9968765601624504,-13.014851,No,287,7353,K562
ZBTB1,TUBB3,ctrl+ZBTB1,0.9201105706800188,17.351273,No,287,7353,K562
PRTG,CISH,ctrl+PRTG,0.0020943691802388,0.5489614,Yes,296,7353,K562
PRTG,AC016629.3,ctrl+PRTG,0.0188940927507141,1.9765975,Yes,296,7353,K562
PRTG,GYPE,ctrl+PRTG,4.947099341871821e-14,0.62662643,Yes,296,7353,K562
PRTG,ATG2A,ctrl+PRTG,0.6061665227565731,0.11060166,No,296,7353,K562
PRTG,LTC4S,PRTG+ctrl,0.993774156932603,-14.003139,No,285,7353,K562
PRTG,ACE,ctrl+PRTG,0.1326917409362672,2.5132146,No,296,7353,K562
PLK4,PNMT,PLK4+ctrl,0.0343883660197343,-0.55599344,Yes,97,7353,K562
PLK4,ZFP36L2,PLK4+ctrl,0.0159562627036705,-0.78712714,Yes,97,7353,K562
PLK4,FOXL2,PLK4+ctrl,0.0364861870350956,-0.67771316,Yes,97,7353,K562
PLK4,RP11-514P8.2,PLK4+ctrl,1.0,0.0,No,97,7353,K562
PLK4,RP11-290K4.2,PLK4+ctrl,1.0,0.0,No,97,7353,K562
PLK4,RP3-467K16.2,PLK4+ctrl,0.9944834852221898,-14.567251,No,97,7353,K562
BPGM,FABP3,BPGM+ctrl,0.0058612622241585,3.967391,Yes,393,7353,K562
BPGM,CD24,BPGM+ctrl,1.5560056091662405e-13,6.494272,Yes,393,7353,K562
BPGM,CD9,BPGM+ctrl,0.0200679041612334,0.70941424,Yes,393,7353,K562
BPGM,TM4SF1-AS1,BPGM+ctrl,1.0,0.0,No,393,7353,K562
BPGM,IL20,BPGM+ctrl,1.0,0.0,No,393,7353,K562
BPGM,RP1-59D14.10,BPGM+ctrl,1.0,0.0,No,393,7353,K562
ARRDC3,ALAS2,ARRDC3+ctrl,0.0020317802843923,0.6565509,Yes,405,7353,K562
ARRDC3,PRKCB,ARRDC3+ctrl,0.0070954296977547,0.52617645,Yes,405,7353,K562
ARRDC3,TAC3,ARRDC3+ctrl,0.0002787259700655,0.55843306,Yes,405,7353,K562
ARRDC3,RP11-563J2.3,ARRDC3+ctrl,0.9852725224401768,-14.952465,No,405,7353,K562
ARRDC3,RP11-1017G21.6,ARRDC3+ctrl,0.9920632061575686,0.18086624,No,405,7353,K562
ARRDC3,RP3-510H16.3,ARRDC3+ctrl,1.0,0.0,No,405,7353,K562
C3orf72,CRYM,C3orf72+ctrl,0.0390234371597473,1.5741355,Yes,217,7353,K562
C3orf72,CCNB1,C3orf72+ctrl,0.0002412296814837,-0.57733285,Yes,217,7353,K562
C3orf72,DNAJB1,C3orf72+ctrl,1.275615501891146e-06,-0.70463395,Yes,217,7353,K562
C3orf72,MFSD2A,C3orf72+ctrl,1.0,0.0,No,217,7353,K562
C3orf72,KRT79,C3orf72+ctrl,1.0,0.0,No,217,7353,K562
C3orf72,HMGA2,C3orf72+ctrl,0.99727151982071,-13.128121,No,217,7353,K562
LYL1,TNFRSF12A,LYL1+ctrl,0.0360590730907112,-0.7618835,Yes,360,7353,K562
LYL1,HEMGN,LYL1+ctrl,0.0101518194845828,-0.65828776,Yes,360,7353,K562
LYL1,GPR35,LYL1+ctrl,0.0021537527459998,6.00175,Yes,360,7353,K562
LYL1,MS4A2,LYL1+ctrl,0.9721527939531704,-16.105993,No,360,7353,K562
LYL1,MYOZ3,LYL1+ctrl,0.9930368729110248,-13.893268,No,360,7353,K562
LYL1,RNF182,LYL1+ctrl,0.9965184033101177,-14.009782,No,360,7353,K562
MAP2K6,ANXA3,ctrl+MAP2K6,0.0005994957465016,0.6581671,Yes,378,7353,K562
MAP2K6,ARMCX3,MAP2K6+ctrl,0.0176089675318055,-0.5308552,Yes,363,7353,K562
MAP2K6,AKAP13,ctrl+MAP2K6,0.0330334892563491,-0.5826342,Yes,378,7353,K562
MAP2K6,CLTA,MAP2K6+ctrl,5.873940163854601e-07,0.21038103,No,363,7353,K562
MAP2K6,SLC22A13,MAP2K6+ctrl,1.0,0.0,No,363,7353,K562
MAP2K6,RP11-6D1.3,MAP2K6+ctrl,0.986019096641776,-15.180202,No,363,7353,K562
SGK1,ARHGDIB,SGK1+ctrl,0.0126243626452165,-0.6904266,Yes,446,7353,K562
SGK1,MSX1,SGK1+ctrl,0.0344516746061621,-0.9321475,Yes,446,7353,K562
SGK1,FABP5,SGK1+ctrl,2.8931039139101833e-20,-0.6733599,Yes,446,7353,K562
SGK1,PROX1,SGK1+ctrl,0.9845857816009962,-14.867965,No,446,7353,K562
SGK1,CCNG2,SGK1+ctrl,0.6840404288533923,0.8265953,No,446,7353,K562
SGK1,RP11-452C8.1,SGK1+ctrl,0.996146220650274,-13.264754,No,446,7353,K562
FOXL2,SOCS1,FOXL2+ctrl,1.4641479837355758e-05,0.9857197,Yes,303,7353,K562
FOXL2,COLGALT2,ctrl+FOXL2,0.0017920873355301,0.94254243,Yes,241,7353,K562
FOXL2,FADS1,ctrl+FOXL2,1.4653578670033652e-08,-0.6449811,Yes,241,7353,K562
FOXL2,RSPO4,ctrl+FOXL2,0.997129139426877,-12.997356,No,241,7353,K562
FOXL2,AC004540.4,ctrl+FOXL2,0.9325021740961732,2.7950096,No,241,7353,K562
FOXL2,ITGA3,FOXL2+ctrl,0.9647457323796808,-16.804184,No,303,7353,K562
KIAA1804,TMEM154,KIAA1804+ctrl,0.0388582391610789,0.96656656,Yes,212,7353,K562
KIAA1804,ESAM,KIAA1804+ctrl,0.00064650425225,-1.1160653,Yes,212,7353,K562
KIAA1804,PRSS57,KIAA1804+ctrl,1.981652851218549e-12,-0.6394925,Yes,212,7353,K562
KIAA1804,ABCA6,KIAA1804+ctrl,0.986511846942388,-15.322837,No,212,7353,K562
KIAA1804,RP11-362K14.7,KIAA1804+ctrl,0.9973022460297136,-12.401298,No,212,7353,K562
KIAA1804,SPANXD,KIAA1804+ctrl,1.0,0.0,No,212,7353,K562
CEBPA,CD46,CEBPA+ctrl,1.6466216807993068e-07,1.3411126,Yes,322,7353,K562
CEBPA,AP1S2,ctrl+CEBPA,8.172703819853372e-05,1.1375662,Yes,258,7353,K562
CEBPA,N4BP2L2,CEBPA+ctrl,1.000042134359626e-32,0.8204917,Yes,322,7353,K562
CEBPA,CTB-161C1.1,CEBPA+ctrl,0.851800472699257,1.8007655,No,322,7353,K562
CEBPA,SEMA3B,CEBPA+ctrl,0.7977464739764242,2.0787153,No,322,7353,K562
CEBPA,CCDC159,ctrl+CEBPA,0.0690814354034464,1.8886461,No,258,7353,K562
HNF4A,AP1S2,HNF4A+ctrl,0.0144092822929243,-0.5400195,Yes,202,7353,K562
HNF4A,NBR1,HNF4A+ctrl,0.0152408337026451,0.7792094,Yes,202,7353,K562
HNF4A,CITED2,HNF4A+ctrl,0.0020552828793457,-0.5239043,Yes,202,7353,K562
HNF4A,AC034228.4,HNF4A+ctrl,1.0,0.0,No,202,7353,K562
HNF4A,SLC22A11,HNF4A+ctrl,0.9973648986319908,-13.197407,No,202,7353,K562
HNF4A,CYP1B1-AS1,HNF4A+ctrl,0.973653727936212,-16.579576,No,202,7353,K562
KMT2A,FABP5,KMT2A+ctrl,2.668804895352639e-13,-0.8287083,Yes,185,7353,K562
KMT2A,CCNB2,KMT2A+ctrl,0.0013035870457777,-0.5174655,Yes,185,7353,K562
KMT2A,HIST1H4H,KMT2A+ctrl,0.0002255392127203,0.83112025,Yes,185,7353,K562
KMT2A,SLCO6A1,KMT2A+ctrl,0.8731208622207118,1.3963666,No,185,7353,K562
KMT2A,TFAP2A-AS1,KMT2A+ctrl,0.7626544046183642,1.095736,No,185,7353,K562
KMT2A,TM6SF2,KMT2A+ctrl,0.9848531417603176,-15.811335,No,185,7353,K562
IGDCC3,PHACTR1,IGDCC3+ctrl,0.0003569590100225,-0.65669847,Yes,284,7353,K562
IGDCC3,AK8,ctrl+IGDCC3,0.0051584423325389,0.6827129,Yes,223,7353,K562
IGDCC3,CDK1,ctrl+IGDCC3,7.671103871097768e-05,-0.5622519,Yes,223,7353,K562
IGDCC3,CTD-2527I21.14,ctrl+IGDCC3,1.0,0.0,No,223,7353,K562
IGDCC3,COL21A1,ctrl+IGDCC3,1.0,0.0,No,223,7353,K562
IGDCC3,RP11-180M15.6,IGDCC3+ctrl,0.9906771408898946,-14.9127035,No,284,7353,K562
ISL2,FCER1G,ctrl+ISL2,0.0005181988349685,0.54076815,Yes,213,7353,K562
ISL2,RHOH,ctrl+ISL2,0.0082431988982788,0.69349277,Yes,213,7353,K562
ISL2,NKG7,ctrl+ISL2,0.0236018333267505,0.7802477,Yes,213,7353,K562
ISL2,RNF213,ctrl+ISL2,0.5528468457174676,0.32694912,No,213,7353,K562
ISL2,GIPC2,ISL2+ctrl,0.993912622429158,-14.155044,No,272,7353,K562
ISL2,TTC9B,ISL2+ctrl,0.98782559918534,-15.441855,No,272,7353,K562
TMSB4X,PHGDH,TMSB4X+ctrl,0.043740953926468,-0.5423782,Yes,462,7353,K562
TMSB4X,TPM4,TMSB4X+ctrl,2.0837256103792236e-32,0.6707007,Yes,462,7353,K562
TMSB4X,AC006262.5,TMSB4X+ctrl,0.0016831001503725,-0.57917,Yes,462,7353,K562
TMSB4X,RP11-244F12.2,TMSB4X+ctrl,1.0,0.0,No,462,7353,K562
TMSB4X,TM6SF2,TMSB4X+ctrl,0.9764936320294848,-15.811335,No,462,7353,K562
TMSB4X,SLC8A1,TMSB4X+ctrl,1.0,0.0,No,462,7353,K562
KIF2C,KIF2C,ctrl+KIF2C,6.577219363933652e-72,1.7517354,Yes,248,7353,K562
KIF2C,AC006262.5,KIF2C+ctrl,0.0042761253436919,0.5020653,Yes,270,7353,K562
KIF2C,FNDC3A,ctrl+KIF2C,0.0258056210661337,-0.54818606,Yes,248,7353,K562
KIF2C,TRIM22,ctrl+KIF2C,0.987910753316276,-0.14369059,No,248,7353,K562
KIF2C,TMEM55A,KIF2C+ctrl,0.4377962186363319,-0.23769522,No,270,7353,K562
KIF2C,PPP4R4,ctrl+KIF2C,0.9970890861649828,-13.186193,No,248,7353,K562
CSRNP1,PRKCB,CSRNP1+ctrl,0.0032774052721275,-0.8691616,Yes,354,7353,K562
CSRNP1,LGALS1,CSRNP1+ctrl,9.146445376770958e-21,-0.8567478,Yes,354,7353,K562
CSRNP1,CSRNP1,CSRNP1+ctrl,6.18739835571958e-28,2.9898314,Yes,354,7353,K562
CSRNP1,LRRC74B,CSRNP1+ctrl,0.901660448389344,1.5500202,No,354,7353,K562
CSRNP1,RP11-442O1.4,CSRNP1+ctrl,1.0,0.0,No,354,7353,K562
CSRNP1,ZNF431,CSRNP1+ctrl,0.2701797246471664,-0.14087832,No,354,7353,K562
ARID1A,RUNX1,ARID1A+ctrl,0.0015373267246005,-0.5205047,Yes,182,7353,K562
ARID1A,TXNIP,ARID1A+ctrl,2.668968018332137e-08,1.1390004,Yes,182,7353,K562
ARID1A,CNN2,ARID1A+ctrl,1.0110011605219035e-09,-0.86296904,Yes,182,7353,K562
ARID1A,RP5-1142A6.2,ARID1A+ctrl,0.9899819721434496,-14.968702,No,182,7353,K562
ARID1A,WDR88,ARID1A+ctrl,0.9949908873601694,-14.262914,No,182,7353,K562
ARID1A,MACF1,ARID1A+ctrl,0.2716098049909459,0.1121248,No,182,7353,K562
CNNM4,ICAM4,CNNM4+ctrl,0.0025423762370818,0.61794996,Yes,376,7353,K562
CNNM4,GYPE,CNNM4+ctrl,1.7126884704210543e-39,0.944671,Yes,376,7353,K562
CNNM4,PHLDA2,CNNM4+ctrl,0.0061563008954472,-0.57818604,Yes,376,7353,K562
CNNM4,FEZ1,CNNM4+ctrl,0.1559859122918261,-0.4296229,No,376,7353,K562
CNNM4,RP11-202A13.1,CNNM4+ctrl,1.0,0.0,No,376,7353,K562
CNNM4,PAMR1,CNNM4+ctrl,1.0,0.0,No,376,7353,K562
UBASH3A,UBASH3A,ctrl+UBASH3A,2.003868670317193e-09,2.2372794,Yes,315,7353,K562
UBASH3A,HBD,ctrl+UBASH3A,7.887517864016401e-05,0.5361999,Yes,315,7353,K562
UBASH3A,UBASH3A,UBASH3A+ctrl,5.165153451695626e-10,2.1855872,Yes,371,7353,K562
UBASH3A,NCALD,UBASH3A+ctrl,0.9964681300934476,-12.58884,No,371,7353,K562
UBASH3A,C19orf38,ctrl+UBASH3A,0.961659228233338,0.46770477,No,315,7353,K562
UBASH3A,AC074289.1,UBASH3A+ctrl,0.8095714729015356,0.5282984,No,371,7353,K562
NCL,ID1,NCL+ctrl,0.0055984938418936,-0.77656937,Yes,197,7353,K562
NCL,CAPG,NCL+ctrl,0.0010463113275976,-0.6354388,Yes,197,7353,K562
NCL,NBR1,NCL+ctrl,0.0107308757493304,0.7679827,Yes,197,7353,K562
NCL,SLC7A11,NCL+ctrl,0.92454218563571,0.09717369,No,197,7353,K562
NCL,RP11-285F7.2,NCL+ctrl,0.8867560452404307,0.4490676,No,197,7353,K562
NCL,RIT1,NCL+ctrl,0.6060982245789089,0.40798593,No,197,7353,K562
BCL2L11,BCL2L11,BCL2L11+ctrl,5.774491169825522e-74,1.7377992,Yes,463,7353,K562
BCL2L11,CPVL,BCL2L11+ctrl,0.4406359011244946,0.15748978,No,463,7353,K562
BCL2L11,LEFTY2,BCL2L11+ctrl,0.9382709381721288,0.44328213,No,463,7353,K562
BCL2L11,RP3-467K16.2,BCL2L11+ctrl,0.9882335796891004,-14.567251,No,463,7353,K562
ZC3HAV1,C10orf11,ZC3HAV1+ctrl,0.004205242280255,-0.65765214,Yes,436,7353,K562
ZC3HAV1,ZC3HAV1,ZC3HAV1+ctrl,1.7969200861190728e-134,1.2538788,Yes,436,7353,K562
ZC3HAV1,AC006262.5,ZC3HAV1+ctrl,2.140817572330503e-08,-1.2959752,Yes,436,7353,K562
ZC3HAV1,MARCKS,ZC3HAV1+ctrl,1.0,0.0,No,436,7353,K562
ZC3HAV1,RLN3,ZC3HAV1+ctrl,1.0,0.0,No,436,7353,K562
ZC3HAV1,TMEM35,ZC3HAV1+ctrl,1.0,0.0,No,436,7353,K562
OSR2,RNF213,OSR2+ctrl,7.762002062228998e-06,1.1672308,Yes,407,7353,K562
OSR2,CCDC136,ctrl+OSR2,0.0028789205086157,0.5058851,Yes,451,7353,K562
OSR2,SKAP2,ctrl+OSR2,0.000522245708892,0.5086031,Yes,451,7353,K562
OSR2,COL1A1,ctrl+OSR2,0.9689034494982038,0.47038698,No,451,7353,K562
OSR2,RP11-320G24.1,ctrl+OSR2,0.9780552912606376,-0.14598751,No,451,7353,K562
OSR2,LINC01338,OSR2+ctrl,1.0,0.0,No,407,7353,K562
SPI1,TYROBP,ctrl+SPI1,4.7937189979364734e-77,3.6125748,Yes,336,7353,K562
SPI1,PLEK,ctrl+SPI1,0.0002419306701187,5.500963,Yes,336,7353,K562
SPI1,HBD,ctrl+SPI1,1.661050828728617e-14,1.073078,Yes,336,7353,K562
SPI1,KCNQ1-AS1,SPI1+ctrl,0.995154977482799,-13.926186,No,170,7353,K562
SPI1,CCNJL,SPI1+ctrl,0.7178705849551568,-19.922491,No,170,7353,K562
SPI1,ZMAT3,SPI1+ctrl,0.3061144627894336,-0.053479433,No,170,7353,K562
STIL,RABAC1,STIL+ctrl,0.0035333143798322,0.58983934,Yes,127,7353,K562
STIL,PYROXD2,ctrl+STIL,0.0434649463747431,-0.8192766,Yes,141,7353,K562
STIL,WBP2,ctrl+STIL,0.0025318556761495,0.6216676,Yes,141,7353,K562
STIL,APOBR,STIL+ctrl,0.5830576066174045,-0.12422776,No,127,7353,K562
STIL,TMEM88,STIL+ctrl,0.9391631145491396,-17.869867,No,127,7353,K562
STIL,HCAR2,ctrl+STIL,1.0,0.0,No,141,7353,K562
CEBPB,TNFAIP2,ctrl+CEBPB,0.0313401290546092,0.9580071,Yes,182,7353,K562
CEBPB,CTD-2012K14.6,ctrl+CEBPB,0.0002771282131896,2.7996345,Yes,182,7353,K562
CEBPB,CIB3,ctrl+CEBPB,0.0229684687471981,8.788824,Yes,182,7353,K562
CEBPB,FAM225B,CEBPB+ctrl,0.9295508092782326,1.9198608,No,240,7353,K562
CEBPB,RP11-662J14.2,CEBPB+ctrl,1.0,0.0,No,240,7353,K562
CEBPB,UCKL1-AS1,CEBPB+ctrl,0.8716296991438057,-18.60653,No,240,7353,K562
ATL1,LST1,ATL1+ctrl,0.0314294216382589,-0.73603415,Yes,305,7353,K562
ATL1,ESAM,ATL1+ctrl,1.901721595378618e-06,-1.3092947,Yes,305,7353,K562
ATL1,PSMB9,ATL1+ctrl,0.0085946517128949,-1.6762061,Yes,305,7353,K562
ATL1,KRTAP9-9,ATL1+ctrl,1.0,0.0,No,305,7353,K562
ATL1,PPFIA4,ATL1+ctrl,0.90694447792616,-17.901907,No,305,7353,K562
ATL1,EWSAT1,ATL1+ctrl,0.7973161783021724,1.8616781,No,305,7353,K562
NIT1,ATF6B,NIT1+ctrl,3.437911690111988e-09,0.78962845,Yes,165,7353,K562
NIT1,HIST1H3H,NIT1+ctrl,0.0002491079562897,1.0497158,Yes,165,7353,K562
NIT1,TOR3A,NIT1+ctrl,0.0005573112753654,-0.50263166,Yes,165,7353,K562
NIT1,GIPR,NIT1+ctrl,0.6215475871282865,0.46237397,No,165,7353,K562
NIT1,CTSW,NIT1+ctrl,0.992837811320865,-14.628303,No,165,7353,K562
NIT1,ACTC1,NIT1+ctrl,1.0,0.0,No,165,7353,K562
CDKN1B,HBG1,CDKN1B+ctrl,1.3849848315436145e-17,0.60410255,Yes,268,7353,K562
CDKN1B,CMB9-22P13.1,CDKN1B+ctrl,0.0369600644599672,0.83136725,Yes,268,7353,K562
CDKN1B,CDC20,CDKN1B+ctrl,0.000862179387712,-0.5034417,Yes,268,7353,K562
CDKN1B,SLC31A2,CDKN1B+ctrl,0.5898906016786345,0.6684928,No,268,7353,K562
CDKN1B,LINC01420,CDKN1B+ctrl,0.0006820925570145,0.3082342,No,268,7353,K562
CDKN1B,LINC01227,CDKN1B+ctrl,1.0,0.0,No,268,7353,K562
TGFBR2,CFH,TGFBR2+ctrl,0.049764617760666,-0.708122,Yes,209,7353,K562
TGFBR2,BST2,ctrl+TGFBR2,0.0050021399835527,0.7403846,Yes,328,7353,K562
TGFBR2,CHP1,TGFBR2+ctrl,0.0043708396428783,-0.5353334,Yes,209,7353,K562
TGFBR2,RP11-369K17.1,ctrl+TGFBR2,0.996669826079761,-13.846772,No,328,7353,K562
TGFBR2,PERM1,TGFBR2+ctrl,1.0,0.0,No,209,7353,K562
TGFBR2,IGFL2,TGFBR2+ctrl,0.9785695022596168,-16.127495,No,209,7353,K562
JUN,AFMID,JUN+ctrl,0.0006963756590487,-0.58179224,Yes,235,7353,K562
JUN,UBE2H,JUN+ctrl,0.0237314339252738,0.5893607,Yes,235,7353,K562
JUN,SPARC,JUN+ctrl,0.0060733767755147,0.8441014,Yes,235,7353,K562
JUN,MOGAT2,JUN+ctrl,0.9971639809346056,-13.232756,No,235,7353,K562
JUN,ADGB,JUN+ctrl,1.0,0.0,No,235,7353,K562
JUN,TLCD2,JUN+ctrl,0.8989471460699984,0.101374626,No,235,7353,K562
ZBTB10,MYL4,ZBTB10+ctrl,9.211250769960933e-14,-0.6969518,Yes,145,7353,K562
ZBTB10,CSF3R,ZBTB10+ctrl,0.0011186535625723,1.8361766,Yes,145,7353,K562
ZBTB10,ANTXR2,ZBTB10+ctrl,0.0337720127759009,1.7003522,Yes,145,7353,K562
ZBTB10,LINC01395,ZBTB10+ctrl,1.0,0.0,No,145,7353,K562
ZBTB10,FCGR3A,ZBTB10+ctrl,0.9977589571573102,-13.092841,No,145,7353,K562
ZBTB10,LINC01358,ZBTB10+ctrl,0.993276942189434,-15.39863,No,145,7353,K562
PTPN13,FAM83A,PTPN13+ctrl,5.836715064544436e-06,-0.5490283,Yes,226,7353,K562
PTPN13,BST2,PTPN13+ctrl,1.903014098001849e-05,1.381236,Yes,226,7353,K562
PTPN13,FCER1G,PTPN13+ctrl,2.333841869764069e-05,0.6971686,Yes,226,7353,K562
PTPN13,RELB,PTPN13+ctrl,0.7498260867715985,-1.2366414,No,226,7353,K562
PTPN13,DRC1,PTPN13+ctrl,0.988869006576968,-15.206205,No,226,7353,K562
PTPN13,EGOT,PTPN13+ctrl,1.0,0.0,No,226,7353,K562
SLC38A2,AC006262.5,ctrl+SLC38A2,5.415344856092105e-10,-2.23164,Yes,280,7353,K562
SLC38A2,SLC38A2,ctrl+SLC38A2,5.2773596662165385e-25,1.0787108,Yes,280,7353,K562
SLC38A2,AMHR2,ctrl+SLC38A2,0.0203751017621957,-0.60221076,Yes,280,7353,K562
